Dispersion,Probabilities
0.7963687403243966,0.1271072617631095
0.8222730891429819,0.12731112242598705
0.8529704801621847,0.1317708147181353
0.8514735765638761,0.13968569088766042
0.7957616607891396,0.13736122997167208
0.8037419596803376,0.13042297077365214
0.7978063396294602,0.1342131886157828
0.8207462236750872,0.1300028434267733
0.842564363440033,0.13884993312880392
0.7445665251580067,0.1435883764348303
0.8862925670691766,0.16025634822513288
0.8279042175854556,0.17342076733242717
0.8534679536824115,0.18164431530904646
0.8716472442611121,0.18827943107346073
0.8636210228432902,0.18587612371891737
0.8769863440538757,0.19115812994462128
0.8382984941126779,0.19123210271432375
0.8879994134767913,0.1932803484809119
0.8664135938161054,0.193859801030873
0.8944075480103494,0.19825876396071784
0.9057287627947516,0.19611888536407301
0.9042364808847198,0.19889225829276255
0.8903505756752566,0.20140435667436882
0.8759843333973549,0.1904933886458942
0.8945681324112229,0.1946648277086206
0.8589880719664508,0.1806876636467253
0.870491621491965,0.1699838727565172
0.8870339787681587,0.17896038920114127
0.8486083062016405,0.1611988806914693
0.8684603270958178,0.16539322654755476
0.8149162409827114,0.1489757534128148
0.8843395014991984,0.12747067363699896
0.857607486192137,0.12819187443509386
0.8485030258889311,0.1280104104185011
0.8182397484779358,0.10214476414917342
0.8454026409308427,0.09743292783270585
0.7153982778545469,0.08243213144402636
0.7034514253609814,0.06525100036679451
0.714832769765053,0.0481026719033252
0.7884311175439508,0.04200826094485815
0.5548986818175763,0.03635431953007351
0.4246659054770134,0.022796150052842332
0.4025096176192165,0.023762667056871533
0.3488587916945108,0.01983407278079535
0.5077355093671941,0.015557879085730093
0.2021377424243837,0.011172419259479843
0.358195407607127,0.009280082671903023
0.0767698071431369,0.004206347760821952
0.1471308905165642,0.0056110771819172555
0.0988986017182469,0.003755650575427909
0.0888630171539262,0.0033533050496285907
0.055481561808846905,0.0025596965709700696
0.0687902244972065,0.0020841068289397372
0.017402698926162002,0.001426228805600304
0.08692411135416481,0.0024759666156023243
0.013409475563094,0.0014554598302735171
0.0052604734082705995,0.0010029532966048292
0.0197490295395255,0.0014033083078295765
0.0181558292242699,0.0015608313734021759
0.0206031418638304,0.0012338364485185102
0.0124048428842798,0.0012938528923162054
0.0199252343736589,0.0012383132831503445
0.0062190021271817005,0.001131776203401336
0.021074678050354102,0.0010660252852054387
0.0139174854266457,0.0010764235196013727
0.0170347213861533,0.0011601104222548012
0.0034645190462470003,0.000932489374730064
0.0044447639957071,0.0009367824407914812
0.0162779372767545,0.0010087345587089158
0.0049477511201985,0.0009414953528902933
0.006690724636427999,0.0009268130233976461
0.0020072131883353,0.0008493664208799067
0.0017711837426759,0.0008808618155307559
0.0038492798339576006,0.000913014634667536
0.0025187785504386,0.0008894866382857832
0.0041026793187484,0.0008805959380696966
0.0019455365254544,0.0008869823390462185
0.0058890628861264,0.0009044716095861753
0.0021129395463504,0.0008821698949516555
0.0020506048458629003,0.0008811671628305787
0.0021323513356038,0.0008524481746522841
0.0014228812651709,0.0008765033306553479
0.0007944455719552999,0.0008186882629524367
0.0014816485927439998,0.0008675790717824761
0.0018939803121610999,0.0008476088766473786
0.0014592438819818,0.0008433334998941167
0.0014206538908183,0.0008506112289614487
0.0018366288859397002,0.0008522763561146454
0.0007961601368151,0.0008351570965411219
0.0019803185132333,0.0008538235134134222
0.0010642175329848998,0.0008371280995197074
0.0006743803387507999,0.0008271846151910228
0.0007687224424444001,0.000824395063488386
0.0011078279349022,0.0008442253475853053
0.0011015926138498,0.0008683169559419868
0.0007207827875391,0.0008430961065459473
0.0008340605418197999,0.0008355354412923954
0.0009879853460007,0.0008378187795945285
0.0005500431288965001,0.0008296433987561101
0.00091732875444,0.0008453262477026121
0.0005483358982019,0.000822396260142898
0.0007484495290554999,0.0008404768564892995
0.0008231897954828999,0.0008478344751831853
0.0005875222268513999,0.0008391233067959014
0.0005658973823302,0.0008514672936871167
0.0005258540040812999,0.0008417267592933768
0.0011789272539318,0.0008310137281659499
0.0006289807497523999,0.00083051717801325
0.0006399935809895,0.0008418570043673838
0.0006097962032072,0.0008423648945365866
0.0004918336053379,0.000841344449048194
0.0006759012467228,0.0008482096934069651
0.0005101181450299999,0.0008370245019128678
0.0006589943659492001,0.0008380837362103866
0.00043197069317099993,0.0008271675855696973
0.0005429823650047,0.0008318311010952553
0.0004911476862617,0.0008442705749378328
0.0006659207283518999,0.0008347839454654107
0.0004555835039354,0.000827292438674046
0.0004895411548203999,0.0008285449724643914
