Dispersion,Probabilities
0.002592802047729381,0.998677725414578
0.002592802047729381,0.9986778875049069
0.0024416446685789905,0.9986801580559436
0.002447187900543213,0.9986797172388584
0.002526998519897461,0.998676547901236
0.0024688243865966797,0.9986792511219601
0.002526998519897461,0.9986780941915169
0.0024613142013549805,0.9986803428732234
0.0024688243865966797,0.998681392601068
0.002526998519897461,0.9986783965028447
0.0024688243865966797,0.9986784916987522
0.002526998519897461,0.9986792056680583
0.0024416446685789905,0.9986805508462645
0.0024688243865966797,0.9986784453872296
0.0024671554565430798,0.9986775568920931
0.0024688243865966797,0.9986801601999955
0.002484560012817383,0.9986786576483747
0.002526998519897461,0.9986789753968767
0.0024688243865966797,0.9986771739644112
0.002533435821533203,0.9986769153917436
0.0025483369827270508,0.998678581748935
0.002526998519897461,0.9986769904335626
0.002450287342071422,0.9986783214610258
0.002474844455718994,0.9986758738112964
0.002522408962249867,0.9986709699356299
0.0024825334548950195,0.9986741585697202
0.0025277137756348766,0.998673792794454
0.00251847505569458,0.9986739107173124
0.0024840831756590687,0.9986737284728949
0.002542912960052379,0.9986702735475499
0.0025880932807922363,0.9986682538505939
0.002615213394165039,0.9986710076709445
0.0025613903999328613,0.9986603624529118
0.0026214122772216797,0.9986587835730408
0.0025267601013184704,0.9986683310364648
0.002592921257019043,0.998653955596814
0.002559840679168812,0.9986574937113755
0.002649962902069203,0.99864586608873
0.0026484131813050427,0.9986466722522708
0.0026230216026306152,0.9986430994040675
0.002677321434020774,0.9986396363313249
0.0025840401649473987,0.9986423391232387
0.0027350783348082386,0.9986308242777269
0.0029521584510802112,0.9986118627109116
0.0028911232948303223,0.9986185465785239
0.002858102321624756,0.9986011381629559
0.0029351115226745605,0.998589077013002
0.003706395626068004,0.9985744841664815
0.0029323697090150036,0.9985715841217865
0.0030001401901244007,0.9985579505241174
0.003206789493560791,0.9985515578187627
0.002962827682495117,0.9985441638411378
0.0033077001571656384,0.9985086334695061
0.0034124255180359997,0.9985070751725341
0.003381013870239147,0.9984651199347682
0.0036275386810301624,0.9984408501240847
0.003422677516937256,0.9984396777564674
0.003572702407837025,0.9983951093481599
0.0034491419792176403,0.9983760860326479
0.003674626350402832,0.9983369686620699
0.004492819309234508,0.9982920674968967
0.004459381103515514,0.9982457915656
0.004725098609924205,0.9982203661109046
0.005366325378417969,0.9981413423586235
0.005135655403137207,0.9981121806789646
0.004732966423034779,0.9980970805497478
0.004957377910614125,0.9980446198861376
0.005007624626159668,0.9979277013017119
0.005814075469970814,0.9978677909151256
0.006072998046874778,0.9977400470123017
0.009530246257781982,0.9975897498268018
0.007653951644897572,0.9975082569842716
0.008010447025299183,0.9973649704199044
0.009357690811157227,0.9972491097107208
0.015127062797546387,0.9970283752722706
0.014039814472198375,0.9967519156366801
0.011888504028320424,0.9966562111600697
0.017754971981048584,0.9964462797418773
0.013421595096588135,0.9962365069835306
0.016967594623565785,0.9954969368392615
0.021513938903808816,0.9954040650841144
0.025865495204925426,0.9947415384457265
0.04432922601699818,0.9942282172415754
0.042698323726654164,0.9936200834864335
0.09891992807388306,0.9919385601290696
0.5395383238792419,0.9869422565261237
0.23314064741134632,0.9860115235658
0.0646817684173584,0.9879171183641008
0.5178638696670532,0.9764491319656372
0.1829899549484253,0.9770010756931716
0.9815853442996741,0.9527148186838884
0.9483322538435458,0.925170139094694
0.93379994481802,0.9284451456485893
0.9984868691535669,0.8241846739840459
0.9975819609244354,0.7869629186629183
0.9977099178358914,0.749115372044386
0.998158725735266,0.6100215488427533
0.9969262468512171,0.4509869912725525
0.9915670176269488,0.3631266995748545
0.9902714788331652,0.26485576123382776
0.9802871909341776,0.22839085261459738
0.9926534032565542,0.18215526753522307
0.9857394163846039,0.11708159498257305
0.8890259378240444,0.12474335760310314
0.6206813856260851,0.04502063640435188
0.830745704297442,0.039616829259220554
0.7818115753470921,0.03666737589444089
0.1179148568771779,0.009192992522290746
0.3279802316101268,0.011244738513432903
0.17276807402959102,0.00900950955634047
0.2539672114071437,0.008591110982660745
0.0580767820356414,0.003082510871601599
0.5480011360486969,0.007300081676652728
0.1548618631204591,0.0041408191553128915
0.1061087530106306,0.0029357174204548
0.0298372086836025,0.0018255328009969915
0.0749586058082059,0.0018517185340085546
0.0911423637880944,0.0021268467007626514
0.0051492769271135,0.0011777301924470172
0.0106740912888199,0.0014435270526479461
0.022804399428423498,0.0014847699446408841
0.0107679250068031,0.0011478070368179027
0.1100775190861896,0.0020562702431443512
0.0042181164026259994,0.0009961040286856028
0.0166981172515079,0.0012312209654076324
0.014607380435336301,0.00113138976413081
0.0096776948776096,0.001089275286954997
0.0063389231800102,0.0009581711530189146
0.004397301468998201,0.000993736020436715
0.0029928860021755,0.0009768996094587496
0.0124879829236306,0.0010811141834479886
0.0105922123766504,0.0010630885920513626
0.0101493367110379,0.0009765062081667222
0.0078223428572528,0.0009630543879976511
0.0021229064441285997,0.0008878645356476028
0.0010193549096584,0.0008483998169251021
0.0031339175766334003,0.0009290417057474926
0.0045648329542019,0.0009408550673639612
0.002165747107938,0.0008577216779243129
0.0027572190738284,0.0008910253799767828
0.0038188365870156,0.0009232157177170691
0.0018879098352044999,0.0008795867710065561
0.0026532114716246997,0.0009077928768530662
0.0029152130591683,0.0008858639199165583
0.0012163528008387,0.0008894965825635403
0.0021253656013869,0.0008840797634010857
0.0017654779949226001,0.0008555372901387641
0.0022167786955834,0.000873101698887895
