Dispersion,Probabilities
0.9491238158661871,0.43606223717117093
0.9529398085433057,0.43467657250953956
0.9493444286636078,0.439523515503847
0.9487773564178497,0.4445793445018763
0.9506013665231876,0.4480401164955381
0.9578050242271274,0.437736800817271
0.9546476595569401,0.44199528438276875
0.9497264649835414,0.4430451157378216
0.9385534290340729,0.44978044714293325
0.9561105791362934,0.452153343655674
0.9528353228233757,0.45902256051227647
0.9523524427204394,0.4736750613882462
0.9561155867413618,0.4826831177445161
0.9581914512091315,0.4956265429574275
0.963964662165381,0.49856917052915073
0.9660457147401758,0.5048000134644919
0.9584586943965406,0.5074111270947008
0.959205102059059,0.5033266991356381
0.9641893461230211,0.506175794347655
0.9612694476381877,0.5082159768544059
0.9635433872463184,0.5090007442037384
0.95895943720825,0.5081776801556591
0.9600908649154007,0.5051456549205706
0.9621764636831357,0.5027351436130604
0.9553269480238671,0.4964309286208935
0.9614961828337982,0.49665781506132267
0.9569896789034831,0.4880218634941012
0.9523333882098086,0.4914909381448934
0.9580217974144035,0.4774851231035632
0.9576617184211501,0.4629035074141657
0.9586778064840473,0.45940436424874426
0.9528438964625822,0.44172277062693543
0.9532101900549607,0.4214575474862088
0.9442456222022884,0.4126196620468555
0.9289052412495948,0.39360620395541124
0.9414260765188374,0.3667378947323247
0.9438987452886066,0.366565495113347
0.9213530882261693,0.34612588044198583
0.9101463945698927,0.2961198001375264
0.9005197735968978,0.2854601919907637
0.9192064027884044,0.23920085685963835
0.9006018787040376,0.21350538165351163
0.8693540496751666,0.1630599266680574
0.8899438785156236,0.15465448561540976
0.8721169445198029,0.11801251988656303
0.8214078914024867,0.12384564860463203
0.6526024580816739,0.08839847148448539
0.7463032693485729,0.07001718378160145
0.6765723390853965,0.0640664808706275
0.4792161818477326,0.04029765403190046
0.497657194500789,0.03033191660701123
0.6338837594375946,0.03140096661542918
0.47176479577319697,0.020719321704105564
0.1694739579688758,0.011173555348724287
0.3243439003708773,0.013710932565515184
0.4178298022015952,0.00937412977407183
0.0887221524026245,0.004275623187553873
0.0789239795412868,0.003415830116505806
0.0708113858709112,0.004641954865368872
0.0663052406162024,0.003176444117881596
0.1219588872045278,0.0033452232744590176
0.0313686958397739,0.0023140697489970855
0.043503619730472495,0.0019075738964601865
0.0212418560986407,0.0017029741585490301
0.013291615934576801,0.001628814911974783
0.0355501462472603,0.0018977049047874536
0.0066969067556783,0.001013759023536102
0.060964718402829,0.001696454051596681
0.0317114136996679,0.0014183450663219099
0.0111797079443932,0.0011223811069240508
0.010354039957746801,0.0011308683040649747
0.0241665014764294,0.0013300638508975929
0.0131930134957656,0.001093603284458888
0.0029766036313957998,0.0009466621583707577
0.0104167065583169,0.0009990986768634584
0.0031285774894057997,0.0009119195378266909
0.0063841597293503,0.0009628166813520942
0.0033219017204829003,0.0009186754214681811
0.0030409542378038,0.0009467853905475202
0.007384940283373,0.0009914517310827893
0.0029976825462654003,0.0008751297157263844
0.0045638349838555,0.0009778794257828945
0.0022115161991678,0.000866567916449921
0.0020564484293571998,0.0008617682709574592
0.0019652048358693,0.0008857904270972923
0.0011131060309708001,0.000871746794691152
0.0015118946321309003,0.0008787206279008494
