Dispersion,Probabilities
0.2387881278991698,0.924199567330594
0.25890988111495983,0.9240186921018638
0.21582311391830444,0.9263070119137795
0.2652381658554078,0.9239811474913793
0.2961744666099547,0.9227274427350783
0.2280057668685913,0.924950623354375
0.28788530826568604,0.9251286778228962
0.23641443252563477,0.9271553075866193
0.2977246642112732,0.9254140624936843
0.26631951332092296,0.9247369860971211
0.22669416666030873,0.9275408391131471
0.22169601917266846,0.9324226138607555
0.2060416340827943,0.9332315511261391
0.18029904365539562,0.9360695919453703
0.1984841823577882,0.936300491260377
0.22903746366500854,0.9361120079526838
0.1991255283355713,0.9352516709574011
0.2144414782524109,0.936558126219061
0.20925045013427745,0.9368528960556384
0.19919830560684204,0.9370021824015687
0.24027937650680553,0.937057990112052
0.23877418041229248,0.9342684212899366
0.20465856790542603,0.9361985069237008
0.22280538082122803,0.9352252889942649
0.20184683799743652,0.9345295930540325
0.21858227252960194,0.9321491840659388
0.22200834751129161,0.9340509326252716
0.2240799069404602,0.9350584401989614
0.2005099654197693,0.9329064835775767
0.2450152039527892,0.9283033806756632
0.266035795211792,0.9297441587542856
0.2142852544784546,0.9294090973620384
0.27669423818588257,0.9235374284106375
0.322205126285553,0.9187860796783144
0.4860404133796692,0.9145362487691917
0.30723220109939575,0.913026786008418
0.30792319774627697,0.9117604434884936
0.2776226997375487,0.9049228311374488
0.3348636031150819,0.8981062375157085
0.6027719378471376,0.889938643831291
0.6009325683116913,0.8865594025084514
0.426452875137329,0.888156777975575
0.7791316360235213,0.8724376305641718
0.5460523664951324,0.8587473865771136
0.6194041371345522,0.8383596699364138
0.8597346395254135,0.8236970132747233
0.7289943695068358,0.8237576800466373
0.9150988832116127,0.7989080141711709
0.9732523988932372,0.7426355311412685
0.9721679897047579,0.7233799098842832
0.9785287446575238,0.6707447548566497
0.976563941279892,0.6135589326862925
0.980189691996202,0.5887951241337405
0.9726761765778065,0.5347481812643418
0.9673032086575404,0.43848888775054673
