Dispersion,Probabilities
0.9093174648587592,0.26016701422171057
0.9111315644695424,0.2603576807146469
0.9117652123095469,0.26304519832829004
0.939424631476868,0.2611034222947618
0.9143051328719592,0.26050819312178725
0.9018576756934635,0.2592924918511255
0.9003360418137163,0.25926718044712305
0.8972599083208479,0.25812160949668483
0.9162911611492746,0.26054791961192714
0.907407422491815,0.26241789644031244
0.9228880510199815,0.2704732574445923
0.9275946913403459,0.2847609907490784
0.9386729800608009,0.2845486694857239
0.9087893607211298,0.29073883646309756
0.9185390171478505,0.29658559885250785
0.9333839745959266,0.29377652395561454
0.9381178427138368,0.2976577482815025
0.934050452313386,0.29843264993623814
0.9360110155539589,0.2952138692595657
0.9373449744889513,0.2988155166849489
0.9322076978860423,0.300758493192342
0.9300224651233292,0.3007510336872967
0.9341828328324483,0.3101327320713958
0.9239784326055089,0.3014518106530575
0.9284422704367898,0.3025398494138502
0.9260724509949795,0.3017117062911645
0.9277193432790227,0.28372823759318294
0.9131559522356839,0.2863765942539153
0.9206957184360364,0.28285142034696875
0.9245738692115991,0.27725384527765073
0.8865338753676043,0.2594629091227472
0.9313821044052021,0.2646223145156083
0.8885999346384779,0.2397046318233516
0.8879767819889822,0.22575294720426073
0.8658000488067046,0.1923135334123449
0.8714689800981432,0.17371803339238323
0.8688726219697857,0.15544734805178664
0.8788226756732911,0.12866600952297944
0.8164494630182163,0.1400210510196667
0.7477796751772986,0.10394290602021414
0.8613606335129589,0.08383440738139213
0.6682316105579958,0.07219408823888157
0.47231288894545287,0.05541347682863261
0.5492509439936839,0.05025602081842856
0.723351095628459,0.05318268908487808
0.5431896671070718,0.0312123363744218
0.4076739428564906,0.02218557100115529
0.4824434110196308,0.020155330046944097
0.35653904866194347,0.014956379619011122
0.5047938164207154,0.01617711273745385
0.6775814584689216,0.021319198181832723
0.1509639300638809,0.004546643072617177
0.09383913199417289,0.005782648412707426
0.2200077965389937,0.003904369523696411
0.08946497441502291,0.0032230044953539556
0.010592012316919901,0.0016229876897914856
0.0572336480254308,0.002291104243321163
0.07771848823176701,0.003260539562931922
0.030786068062298,0.0019395980124241822
0.0104803869617172,0.0013584186868333234
0.0307592599419877,0.0014006303801365155
0.0272774337790906,0.0015696686711834194
0.0083046124782413,0.0011491086309087873
0.020497778139542802,0.001334345420165047
0.042956521152518704,0.001266769347662544
0.0060738502070308,0.0009606972229068866
0.023884806665591903,0.0011385084004738534
0.0035724540357477998,0.0009339926832848095
0.0059202805859968,0.001090290048533131
0.013505566166713799,0.0010569929126599774
0.0052318856469355,0.0009599684801121535
0.0036384701379575,0.0009179920690223315
0.0113237043260596,0.0009675226821737945
0.013203040347434499,0.0010527030298396224
0.0020498989615589,0.0008903679818930422
0.0031933973077684,0.0008932998799842976
0.0028102530050092,0.0009017058378607946
0.013403424120042499,0.0009668729299763592
0.0015294831246138,0.000865540142547053
0.0012352503836155,0.0008461572501289935
0.0028030779212713,0.0009109493043711478
0.0032707646023481998,0.0009012918649763765
0.0034409255604259,0.0008953023321532647
0.0016955304890870998,0.0008551621551868946
0.0032728587975725002,0.0008577353979042059
0.0014431128511205003,0.0008545577097160744
0.0016425505164079002,0.0008522213942789166
0.0023184187011794,0.0008805204901275989
0.0021470835781655997,0.000852526940298243
0.000853534147609,0.000865134458184531
0.0015952978283166,0.0008634241147807984
0.0010677975951693,0.000830894455943645
0.0016342426533811003,0.0008513591411637573
0.0011301323538645998,0.0008435280066615561
0.0008974765078165001,0.0008464041598673627
0.0013308276538737001,0.000843958492156685
0.0008172246743925,0.0008489827701403047
0.0014789342531003,0.000848578971145715
0.0010591666796244,0.0008414682725513641
0.0013526783441192998,0.0008506163298575214
0.0013962042867206,0.0008338186046342181
0.0006875076796859,0.0008300549128430957
0.0007650341140106,0.0008313744901654053
0.0007225740700960001,0.0008344897031683953
0.0007112118182703999,0.0008441763596962358
0.0007425546064040999,0.0008241726978268159
0.0010058988700621,0.0008552853583935443
0.0013920277124271,0.0008475070966800595
0.0007539333309978,0.0008292642834765182
0.0004885555827059,0.0008324427641604012
0.0009451357182115001,0.0008557506159624753
0.0009644650854169999,0.0008416759338289176
0.0009127195808104999,0.0008496825105789081
0.0006614971789530999,0.0008342590750777296
0.0006424926104955001,0.00083248232918373
0.0005272555863485,0.0008321156912672012
0.000528656411916,0.0008388463327446465
0.0005246488726698,0.0008273853028297208
0.0005924067809247,0.0008312110268674736
0.0008842942188494001,0.0008311547493974951
0.0008881273679435,0.0008245617354208508
0.0005061752162873,0.0008365906984171263
0.0005651764222421,0.0008494269546683674
0.0005011734901927,0.0008257613336806378
0.00048961606808,0.0008286966467250851
0.0004562659305519999,0.0008349303332938855
0.0005271912086755,0.0008391283690943861
0.0009432215592824001,0.0008370881292589999
0.0004521418595686001,0.0008341250598758819
0.0007392021943814999,0.0008363965606157037
0.00047524232650179995,0.0008365217428828224
0.0008520310511812999,0.0008520142777254701
0.0005190759547986,0.000838321473954923
0.0004632644704543,0.0008405468365635209
0.0004859894397669,0.0008386512430767744
0.00045376166235650006,0.0008283665131049892
0.0004586520954036,0.000832529728895969
0.0005300041520968,0.0008178717431233305
0.0007201578700915,0.0008429410169523128
0.00042807962745419997,0.0008359040014749113
0.0007436870364472,0.0008461921467111651
0.000676094496157,0.0008418976745124476
0.0005264947540127,0.000836590484574007
0.0005855498602614001,0.0008372962708275705
0.0005305024096742,0.0008411996883967203
0.00046471803216269994,0.0008378290651579754
0.0007702981238254001,0.0008431631703810781
0.0004590983735397999,0.0008390183818282016
0.0005628569051624001,0.0008399446496744454
0.0004386390792206,0.0008373265210688031
0.0004794093547389,0.0008313582312404835
0.0005104443407617,0.0008379535542247717
0.0005032472545281,0.0008320820796113718
0.0005239950842225,0.0008385475979554636
0.0007042803918011,0.0008370160575915804
0.0003878728020936,0.0008391912654290759
0.00039081554859879994,0.0008395012398996929
0.00041378580499439987,0.0008359375608372262
0.0005603284225799999,0.0008408119232781786
0.0003733900375664,0.0008254584673926106
0.0006336183287204,0.0008354781691686701
0.0004081345978193,0.0008268214508213261
0.0004297874402255,0.0008306426492912624
0.00037756253732369987,0.0008276931152125722
0.0005385757540353,0.0008299482832562646
0.0004594282363540999,0.0008344358629496748
0.0005569943459704,0.0008439997287048237
0.00034995883470410004,0.000841648341218747
0.0005333060980774,0.0008406867301165782
0.0004182475968264,0.0008346618808068396
0.0005665126955137002,0.0008351989896633851
0.00042728235712279994,0.0008249266625924363
0.0004114676266909,0.0008411691309310919
0.0003867478808388,0.0008391565836238416
0.00038621906423950004,0.0008183776912712224
0.0006642107036896001,0.0008324171459416354
0.00044632045319310007,0.0008364257357272027
0.0004423050559126001,0.0008257474830587807
0.0005237768054939999,0.0008364885788345685
0.0006010901997798001,0.0008311248658334009
0.0004520313232206,0.0008432576734756476
0.00042955699609600005,0.0008337991237440656
0.0003588884137570999,0.0008266343882077813
0.0004471107386053,0.000824693384652477
0.0003673921455629001,0.0008296889790213797
0.00046697282232350005,0.0008419259416466867
0.00035561434924600004,0.0008268166952243039
0.0003798188990913,0.000829689071468837
0.0004632261698134999,0.0008262132878419769
0.0003740347456186999,0.0008323382642891543
0.00038736977148800004,0.0008371316044675528
0.0004573540063574999,0.0008378372388209093
0.00040994031587610004,0.0008305714700375514
0.00042502448195589997,0.0008334196331402314
0.00043864746112379997,0.0008375812032418899
0.0004900276544503999,0.0008339376196907194
0.0003827784676105001,0.0008396208065282567
0.00040709209861230003,0.0008374679270872267
0.00041213392978529993,0.0008289130958030788
0.00035651121288539996,0.0008333552529770899
0.0004670734051615,0.000837836026731971
0.00033304287353530006,0.0008253558877516412
0.0005077273817733,0.0008300716486350615
0.0003967459197155999,0.0008349811865569155
0.0004472390864976001,0.0008373111791479931
0.0003802715800702999,0.0008291947524022967
0.0004961974918842,0.0008337014407058477
0.00041152013000100005,0.0008295437947966011
0.00042670877883209987,0.000826804626628425
0.00037058867746969995,0.0008322709777894968
0.00037174706812949994,0.0008286155043119533
0.00040099350735549994,0.0008307993555201914
0.0004168461891822,0.0008327759628651781
0.0003874314716086001,0.0008299055659923876
0.00046982610365380007,0.000836244564849516
0.000397838652134,0.0008393010332492676
0.00037361239083110007,0.0008334650344932012
0.0004161648685112999,0.0008319167306342424
0.0004153777845203999,0.0008366808928997018
0.00030103320023049985,0.0008378168091770086
0.0005747984396293,0.0008352852384758486
0.0003631923464125999,0.0008264307052837813
0.00044902093941350007,0.000836106810038909
0.0004151850589551,0.0008279567993404851
